,species_name,modern_longitude,modern_latitude,start_year,end_year,ancient_longitude,ancient_latitude
1046,Todites   shensiensis,102.185,28.568,-237,-201,97.58,37.44
1047,Todites   shensiensis,94.709,40.207,-237,-201,99.42,49.05
1048,Todites   shensiensis ,119.475,30.55,-237,-201,116.79,39.52
1049,Equisetites   shuangyangensis ,125.82600000000001,43.384,-237,-201,130.28,51.75
1050,Marattia   sichuanensis,101.37899999999999,27.032,-237,-201,96.76,35.88
1051,Phlebopteris   sichuanensis,104.075,30.65,-237,-201,99.59,39.58
1052,Equisetites   sichuanensis,102.23200000000001,26.694,-237,-201,97.71,35.57
1053,Kylikipteris   simplex,101.74700000000001,26.304,-237,-201,97.2,35.17
1054,Reteophlebis   simplex,97.406,30.62,-237,-201,76.4,27.86
1055,Reteophlebis   simplex,101.90799999999999,25.162,-237,-201,97.42,34.03
1056,Annulariopsis?   sinensis,113.244,23.205,-237,-201,109.81,32.24
1057,Annulariopsis？   sinensis ,113.244,23.205,-237,-201,109.81,32.24
1058,Equisetites   Cf. E. brevidentatus,126.375,41.927,-237,-201,130.01,50.25
1059,Equisetites   Cf. E. gracilis ,129.631,43.531,-237,-201,134.45,50.83
1060,Equisetites   Cf. E. intermedius,128.118,42.417,-237,-201,132.17,50.22
1061,Equisetites？   Cf. E. rogersi,109.065,35.197,-237,-201,107.06,48.16
1062,Asterotheca?   Cf.Pecopteris cttnii ,105.455,25.378,-237,-201,101.29,34.34
1063,Sphenopteris   sp.[Cf.Sphenopteris arizonia ],109.96799999999999,36.581,-237,-201,108.69,49.3
1064,Equisetites   Cf.platyodon,108.448,26.759,-237,-201,104.54,35.77
1065,Equisetites   platyodon,102.07700000000001,25.153,-237,-201,97.61,34.03
1066,Phlebopteris   cf.xiangyunensis,105.825,32.452,-237,-201,101.49,41.42
1067,Stachypteris   spicans,116.012,23.488,-237,-174,120.09,33.87
1068,Equisetites   stenodon,108.98299999999999,34.911,-237,-201,106.85,47.9
1069,Equisetites   stenodon,109.051,35.211,-237,-201,107.05,48.17
1070,Cladophlebis   stenophylla,106.242,36.015,-237,-201,104.0,49.53
1071,Cladophlebis   stenophylla,106.80799999999999,35.234,-237,-201,104.39,48.66
1072,Cladophlebis   stenophylla,108.87,35.266,-237,-201,106.86,48.27
1073,Cladophlebis   stenophylla,108.87,35.266,-237,-201,106.86,48.27
1074,Cladophlebis   sublobata,119.516,41.789,-237,-201,122.33,51.96
1075,Todites   subtilis,101.74700000000001,26.304,-237,-201,97.2,35.17
1076,Cladophlebis   suniana,108.87,35.266,-237,-201,106.86,48.27
1077,Asterothaca?   szeiana,106.242,36.015,-237,-201,104.0,49.53
1078,Asterothaca?   szeiana,109.016,35.353,-237,-201,107.06,48.32
1079,Asterothaca?   szeiana,110.152,37.577,-237,-201,109.33,50.21
1080,Asterothaca?   szeiana,98.318,39.729,-237,-201,95.52,54.61
1081,Asterotheca   szeiana,95.926,31.224,-237,-201,74.84,28.1
1082,Asterotheca   szeiana,77.77600000000001,40.44,-237,-201,80.39,54.4
1083,Asterotheca   szeiana,96.448,35.829,-237,-201,88.79,44.84
1084,Asterotheca   szeiana,100.579,37.718,-237,-201,97.66,52.26
1085,Asterotheca?   szeiana,106.65299999999999,35.217,-237,-201,104.2,48.68
1086,Asterotheca?   szeiana,108.92299999999999,35.33,-237,-201,106.94,48.32
1087,Asterotheca?   szeiana,109.116,35.398,-237,-201,107.2,48.34
1088,Asterotheca?   szeiana,110.948,33.817,-237,-201,107.24,42.85
1089,Asterotheca?   szeiana,110.693,38.637,-237,-201,110.45,51.11
1090,Asterotheca?   szeiana,118.57700000000001,40.826,-237,-201,120.74,51.29
1091,Asterotheca?   szeiana,84.87899999999999,45.592,-237,-201,77.83,60.66
1092,Cf. Asterotheca   szeiana,105.348,26.085,-237,-201,101.15,35.05
1093,Cladophlebis   szeiana,106.601,35.356,-237,-201,104.19,48.82
1094,Cladophlebis   szeiana,109.016,35.353,-237,-201,107.06,48.32
1095,Cladophlebis   szeiana,109.016,35.353,-237,-201,107.06,48.32
1096,Cladophlebis   szeiana,109.639,36.739,-237,-201,108.36,49.52
1097,Cladophlebis   szeiana,110.152,37.577,-237,-201,109.33,50.21
1098,Cladophlebis   szeiana,110.152,37.577,-237,-201,109.33,50.21
1099,Cladophlebis   szeiana,110.152,37.577,-237,-201,109.33,50.21
1100,Cladophlebis   szeiana,103.441,36.174,-237,-201,100.66,50.24
1101,Cladophlebis   szeiana,103.441,36.174,-237,-201,100.66,50.24
1102,Angiopteris?   taeniopteroides ,103.861,28.303,-237,-201,99.44,37.23
1103,Cladophlebis   tenuifolia,108.956,35.287,-237,-201,106.97,48.27
1104,Cladophlebis   tenuifolia,117.969,40.957,-237,-201,120.11,51.57
1105,Clathropteris   tenuinervis,105.152,26.91,-237,-201,100.91,35.87
1106,Clathropteris   tenuinervis,107.76299999999999,31.232,-237,-201,103.7,40.24
1107,Clathropteris   tenuinervis,93.464,32.184,-237,-201,73.72,32.72
1108,Clathropteris   tenuinervis,100.397,25.594,-237,-201,83.42,29.96
1109,Clathropteris   tenuinervis,101.037,26.899,-237,-201,96.39,35.74
1110,Thaumatopteris?    tenuinervis,103.55799999999999,30.469,-237,-201,99.02,39.38
1111,Goeppertella   thaumatopteroides,105.042,31.068,-237,-201,100.66,40.02
1112,Bernoullia   thinnfeldioides,108.962,35.3,-237,-201,106.98,48.28
1113,Bernoullia   thinnfeldioides,96.654,35.586,-237,-201,89.05,44.61
1114,Cladophlebis   tibetica,97.525,31.284,-237,-201,77.95,33.1
1115,Cladophlebis   tingii,105.86,32.49,-237,-174,107.72,42.02
1116,Equisetites   tongchuanensis,109.051,35.209,-237,-201,107.05,48.17
1117,Hicropteris   triassica,101.74700000000001,26.304,-237,-201,97.2,35.17
1118,Neoannularia   triassica,82.12100000000001,42.071,-237,-201,86.66,54.67
1119,Eboraciopsis   trilobifolia,105.042,31.068,-237,-201,100.66,40.02
1120,Neocalamites？   tubercalatus ,99.821,29.829,-237,-201,80.76,32.43
1121,Cladophlebis   undata,109.086,34.945,-237,-201,106.99,47.91
1122,Cladophlebis   undata,110.505,38.848,-237,-201,110.32,51.35
1123,Cladophlebis   undata,110.56299999999999,38.752,-237,-201,110.35,51.25
1124,Cladophlebis   undata,118.484,40.802,-237,-201,120.62,51.3
1125,Cladophlebis   undata,121.10700000000001,41.637,-237,-201,124.04,51.4
1126,Hausmannia   ussuriensis,107.353,31.205,-237,-201,103.24,40.2
1127,Hausmannia   ussuriensis,117.529,38.718,-237,-201,118.46,49.57
1128,Hausmannia   ussuriensis,117.691,39.01,-237,-201,118.79,49.8
1129,Hausmannia   ussuriensis,129.77700000000002,43.318,-237,-201,134.47,50.59
1130,Hausmannia   ussuriensis,84.87899999999999,45.592,-237,-201,77.83,60.66
1131,Thaumatopteris    vieillardii ,104.795,30.559,-237,-201,100.4,39.51
1132,Cladophlebis   vulgaris,113.406,25.052,-237,-201,110.0,34.09
1133,Equisetites   weiyuanensis ,104.62200000000001,29.597,-237,-201,100.24,38.54
1134,Todites   williamsoni,112.96799999999999,25.138,-237,-201,109.52,34.18
1135,Todites   williamsoni,113.93700000000001,28.051,-237,-201,110.59,37.09
1136,Todites   williamsoni,119.361,42.198,-237,-201,122.39,52.38
1137,Todites   williamsoni,125.834,43.386,-237,-201,130.29,51.75
1138,Todites   williamsoni,101.37899999999999,27.032,-237,-201,96.76,35.88
1139,Cladophlebis   williamsonii,105.86399999999999,32.496,-237,-201,101.53,41.47
1140,Cladophlebis   williamsonii,108.82600000000001,31.121,-237,-201,104.89,40.14
1141,Cladophlebidium   wongi,113.861,27.628,-237,-174,117.33,37.86
1142,Cladophlebis   wuzaoensis,109.891,31.092,-237,-201,106.08,40.12
1143,Neocalamites   wuzaoensis,120.029,29.386,-237,-201,117.37,38.34
1144,Goeppertella   xiangchengensis,99.87200000000001,28.79,-237,-201,81.23,31.47
1145,Thaumatopteris    xiangchengensis,99.79799999999999,28.931,-237,-201,81.1,31.58
1146,Todites   xiangxiensis,103.861,28.303,-237,-201,99.44,37.23
1147,Phlebopteris   xiangyuensis,118.616,28.714,-237,-201,115.79,37.7
1148,Phlebopteris   xiangyuensis,95.765,32.962,-237,-201,75.56,34.14
1149,Phlebopteris   xiangyuensis,97.12899999999999,32.158,-237,-201,77.2,33.8
1150,Phlebopteris   xiangyuensis,99.96799999999999,26.119,-237,-201,80.17,24.14
1151,Phlebopteris   xiangyuensis,100.755,25.401,-237,-201,83.84,30.06
1152,Phlebopteris   xiangyuensis,101.944,25.162,-237,-201,97.46,34.03
1153,Phlebopteris   xiangyuensis,103.402,29.622,-237,-201,98.88,38.53
1154,Phlebopteris   xiangyuensis,104.295,29.656,-237,-201,99.87,38.59
1155,Cladophlebis   xinlongensis,100.03200000000001,31.004,-237,-201,93.19,40.18
1156,Thaumatopteris    xinlongensis,100.03200000000001,31.004,-237,-201,93.19,40.18
1157,Cladophlebis   xujiaheensis,105.86399999999999,32.496,-237,-201,101.53,41.47
1158,Todites   yanbianensis,101.74700000000001,26.304,-237,-201,97.2,35.17
1159,Annulariopsis   yancaogouensis,119.354,42.196,-237,-201,122.38,52.38
1160,Equisetites   yangcaogouensis ,119.354,42.196,-237,-201,122.38,52.38
1161,Gleichenites   yipinglangensis,111.84700000000001,31.328,-237,-201,108.27,40.37
1162,Gleichenites   yipinglangensis,113.04799999999999,31.166,-237,-201,109.62,40.21
1163,Gleichenites   yipinglangensis,97.406,30.62,-237,-201,76.4,27.86
1164,Gleichenites   yipinglangensis,99.43299999999999,26.495,-237,-201,79.55,24.37
1165,Gleichenites   yipinglangensis,100.275,30.0,-237,-201,81.13,32.73
1166,Gleichenites   yipinglangensis,100.215,28.736,-237,-201,81.58,31.52
1167,Gleichenites   yipinglangensis,100.397,25.594,-237,-201,83.42,29.96
1168,Gleichenites   yipinglangensis,101.90799999999999,25.162,-237,-201,97.42,34.03
1169,Gleichenites   yipinglangensis,103.861,28.303,-237,-201,99.44,37.23
1170,Cladophlebis   yiwuensis,105.825,32.452,-237,-201,101.49,41.42
1171,Thaumatopteris    yiwuensis,105.825,32.452,-237,-201,101.49,41.42
1172,Abropteris   yongrenensis,103.861,28.303,-237,-201,99.44,37.23
1173,Chirpteris?   yuanii,107.545,31.182,-237,-201,103.45,40.18
1174,Chirpteris?   yuanii,84.875,45.605,-237,-201,77.81,60.67
1175,Angiopteris    yungjenensis,105.042,31.068,-237,-201,100.66,40.02
1176,Cladophlebis   yungjenensis,104.795,30.559,-237,-201,100.4,39.51
1177,Cladophlebis   yungjenensis,101.725,25.395,-237,-201,97.21,34.26
1178,Eboracia   yungjenensis,101.72,25.389,-237,-201,97.21,34.25
1179,Eboracia   yungjenensis,104.795,30.559,-237,-201,100.4,39.51
1180,Selaginellites    yunnanensis,104.62200000000001,29.597,-237,-201,100.24,38.54
1181,Selaginellites    yunnanensis,117.616,28.472,-237,-201,114.67,37.47
1182,Selaginellites    yunnanensis,99.80799999999999,28.955,-237,-201,81.1,31.6
1183,Selaginellites    yunnanensis,99.801,28.932,-237,-201,81.1,31.58
1184,Selaginellites    yunnanensis,101.37700000000001,27.035,-237,-201,96.76,35.89
1185,Selaginellites    yunnanensis,101.90100000000001,25.158,-237,-201,97.42,34.03
1186,Selaginellites    yunnanensis,101.94200000000001,25.165,-237,-201,97.46,34.04
1187,Selaginellites    yunnanensis,102.89200000000001,29.882,-237,-201,98.31,38.78
1188,Selaginellites    yunnanensis,103.402,29.622,-237,-201,98.88,38.53
1189,Lobatannulariopsis   yunnanensis,101.90100000000001,25.158,-237,-201,97.42,34.03
1190,Selaginella   yunnanensis ,101.035,26.903,-237,-201,96.39,35.74
1191,Selaginella   yunnanensis ,101.90100000000001,25.158,-237,-201,97.42,34.03
1192,Cladophlebis   zaojiaoensis,105.51299999999999,34.852,-237,-201,104.43,40.8
1193,Bernoullia   zeilleri,106.24799999999999,36.021,-237,-201,104.01,49.54
1194,Bernoullia   zeilleri,107.99,22.159,-237,-201,104.12,31.17
1195,Bernoullia   zeilleri,106.601,35.356,-237,-201,104.19,48.82
1196,Bernoullia   zeilleri,106.65899999999999,35.223,-237,-201,104.21,48.68
1197,Bernoullia   zeilleri,106.665,35.543,-237,-201,104.33,48.99
1198,Bernoullia   zeilleri,106.12700000000001,39.041,-237,-201,105.1,52.48
1199,Bernoullia   zeilleri,108.87,35.266,-237,-201,106.86,48.27
1200,Bernoullia   zeilleri,108.944,35.323,-237,-201,106.97,48.31
1201,Bernoullia   zeilleri,110.955,33.823,-237,-201,107.25,42.86
1202,Bernoullia   zeilleri,111.84700000000001,31.328,-237,-201,108.27,40.37
1203,Bernoullia   zeilleri,111.92,31.312,-237,-201,108.35,40.35
1204,Bernoullia   zeilleri,109.639,36.739,-237,-201,108.36,49.52
1205,Bernoullia   zeilleri,109.96799999999999,36.5813,-237,-201,108.69,49.3
1206,Bernoullia   zeilleri,110.14399999999999,36.883,-237,-201,109.02,49.55
1207,Bernoullia   zeilleri,110.12700000000001,37.094,-237,-201,109.09,49.76
1208,Bernoullia   zeilleri,110.26299999999999,36.803,-237,-201,109.13,49.45
1209,Bernoullia   zeilleri,110.152,37.577,-237,-201,109.33,50.21
1210,Bernoullia   zeilleri,111.76799999999999,34.773,-237,-201,110.06,47.16
1211,Bernoullia   zeilleri,110.7,38.643,-237,-201,110.46,51.11
1212,Bernoullia   zeilleri,112.60799999999999,35.072,-237,-201,111.16,47.26
1213,Bernoullia   zeilleri,84.87899999999999,45.605,-237,-201,77.82,60.67
1214,Bernoullia   zeilleri,85.499,46.029,-237,-201,78.13,61.26
1215,Bernoullia   zeilleri,101.90799999999999,25.162,-237,-201,97.42,34.03
1216,Bernoullia   zeilleri,103.861,28.303,-237,-201,99.44,37.23
1217,Bernoullia   zeilleri,99.98100000000001,37.947,-237,-201,99.54,44.87
1218,Bernoullia   zeilleri,106.242,36.015,-237,-201,104.0,49.53
1219,Bernoullia   zeilleri,103.441,36.174,-237,-201,100.66,50.24
1220,Symopteris   zeilleri,105.86,32.49,-237,-201,101.52,41.46
1221,Symopteris   zeilleri,110.191,29.448,-237,-201,106.44,38.48
1222,Symopteris   zeilleri,111.721,31.033,-237,-201,108.13,40.07
1223,Symopteris   zeilleri,111.84100000000001,31.321,-237,-201,108.26,40.36
1224,Symopteris   zeilleri,111.84100000000001,31.321,-237,-201,108.26,40.36
1225,Symopteris   zeilleri,111.92,31.312,-237,-201,108.35,40.35
1226,Symopteris   zeilleri,110.14399999999999,36.889,-237,-201,109.03,49.55
1227,Symopteris   zeilleri,113.04799999999999,31.166,-237,-201,109.62,40.21
1228,Clathropteris   zhenbaensis,107.992,32.358,-237,-201,103.93,41.37
1229,Taipingchangella   zhongguoensis ,105.042,31.068,-237,-201,100.66,40.02
1230,Ginkgoites    cf. digitata,111.835,31.324,-237,-201,108.26,40.36
1231,Sphenozamites    changi ,109.07700000000001,35.443,-237,-201,107.17,48.39
1232,Hartzia    latifolia,125.77,43.619,-237,-201,130.37,51.99
1233,Glossophyllum    longifolium,101.632,26.541,-237,-201,97.06,35.4
1234,Podozamites    rarinervis,101.035,26.902,-237,-201,96.39,35.74
1235,Czekanowskia    setacea,115.75299999999999,39.874,-237,-201,116.99,51.1
1236,Czekanowskia    setacea,116.197,39.938,-237,-201,117.54,51.05
1237,Czekanowskia    setacea,120.765,41.798,-237,-201,123.75,51.64
1238,Czekanowskia    setacea,129.621,43.434,-237,-201,134.38,50.74
1239,Czekanowskia    setacea,131.116,44.084,-237,-201,137.39,51.32
1240,Sphenobaiera    abschirica,125.77,43.619,-237,-201,130.37,51.99
1241,Ctenis   acinacea,129.632,43.532,-237,-201,134.45,50.83
1242,Ginkgoites    acosmia,99.065,29.409,-237,-201,80.2,31.81
1243,Nilssonia   acuminata,110.476,38.888,-237,-201,110.3,51.4
1244,Nilssonia   acuminata,116.557,25.274,-237,-201,113.45,34.29
1245,Nilssonia   acuminata,129.655,43.41,-237,-201,134.4,50.71
1246,Nilssonia   acuminata,101.382,27.037,-237,-201,96.76,35.89
1247,Nilssonia   acuminata,102.91,29.888,-237,-201,98.32,38.79
1248,Compsopteris   acutifida,107.50299999999999,31.213,-237,-201,103.4,40.21
1249,Nilssonia   acutifolia,103.781,31.106,-237,-201,99.24,40.03
1250,Ptilophyllum   acutifolium,113.04799999999999,25.215,-237,-201,109.61,34.25
1251,Cycadolepophyllum   aequale,113.499,27.614,-237,-174,116.93,37.82
1252,Pterophyllum   aequale,104.617,29.606,-237,-201,100.23,38.55
1253,Pterophyllum   aequale,105.345,26.089,-237,-201,101.15,35.05
1254,Pterophyllum   aequale,106.273,29.976,-237,-201,102.06,38.96
1255,Pterophyllum   aequale,104.639,28.755,-237,-174,106.92,38.19
1256,Pterophyllum   aequale,113.34200000000001,25.133,-237,-201,109.93,34.17
1257,Pterophyllum   aequale,113.491,27.649,-237,-201,110.1,36.69
1258,Pterophyllum   aequale,113.499,27.614,-237,-201,110.11,36.65
1259,Pterophyllum   aequale,107.86399999999999,31.086,-237,-174,110.19,40.82
1260,Pterophyllum   aequale,113.771,27.997,-237,-201,110.41,37.03
1261,Pterophyllum   aequale,113.866,27.619,-237,-201,110.51,36.66
1262,Pterophyllum   aequale,115.771,23.935,-237,-201,112.57,32.96
1263,Pterophyllum   aequale,115.84700000000001,27.944,-237,-201,112.71,36.97
1264,Pterophyllum   aequale,117.56200000000001,25.403,-237,-201,114.55,34.41
1265,Pterophyllum   aequale,117.56200000000001,25.403,-237,-201,114.55,34.41
1266,Pterophyllum   aequale,120.029,29.386,-237,-201,117.37,38.34
1267,Pterophyllum   aequale,116.16,27.668,-237,-174,119.9,38.05
1268,Pterophyllum   aequale,100.197,30.953,-237,-201,80.65,33.6
1269,Pterophyllum   aequale,100.105,28.726,-237,-201,81.48,31.48
1270,Pterophyllum   aequale,101.382,27.037,-237,-201,96.76,35.89
1271,Pterophyllum   aequale,101.57799999999999,26.58,-237,-201,97.0,35.44
1272,Pterophyllum   aequale,101.90100000000001,25.159,-237,-201,97.42,34.03
1273,Pterophyllum   aequale,102.52,26.841,-237,-201,98.02,35.73
1274,Pterophyllum   aequale,102.91,29.888,-237,-201,98.32,38.79
1275,Pterophyllum   aequale,103.781,31.106,-237,-201,99.24,40.03
1276,Cycadolepophyllum   aequale,113.34200000000001,25.133,-237,-201,109.93,34.17
1277,Pterophyllum   aequale？,113.244,23.206,-237,-201,109.81,32.25
1278,Sinoctenis   aequalis,111.83,31.436,-237,-201,108.25,40.47
1279,Ctenozamites   aequalis,111.836,31.324,-237,-201,108.26,40.36
1280,Thinnfeldia   alethopteroides,109.07799999999999,35.444,-237,-201,107.17,48.39
1281,Thinnfeldia   alethopteroides,113.137,25.366,-237,-201,109.7,34.41
1282,Thinnfeldia   alethopteroides,110.04,39.214,-237,-201,109.93,51.81
1283,Anomozamites   alternus,106.697,30.124,-237,-201,102.53,39.11
1284,Anomozamites   alternus,101.665,26.053,-237,-201,97.12,34.91
1285,Anomozamites   alternus,101.71700000000001,26.586,-237,-201,97.15,35.45
1286,Anomozamites   amdrupiana,111.833,31.777,-237,-201,108.25,40.82
1287,Anomozamites   amdrupiana,101.382,27.037,-237,-201,96.76,35.89
1288,Phoenicopsis    angustifolia,125.65799999999999,43.522,-237,-201,130.18,51.93
1289,Phoenicopsis    angustifolia,125.77,43.619,-237,-201,130.37,51.99
1290,Phoenicopsis    angustifolia,131.116,44.084,-237,-201,137.39,51.32
1291,Pityophyllum   angustifolium ,117.95700000000001,40.949,-237,-201,120.09,51.57
1292,Pityophyllum   angustifolium ,120.96799999999999,41.61,-237,-201,123.87,51.41
1293,Pityophyllum   angustifolium ,129.631,43.531,-237,-201,134.45,50.83
1294,Hubeiophyllum   angustum,111.695,31.228,-237,-201,108.1,40.27
1295,Pterophyllum   angustum,106.697,30.124,-237,-201,102.53,39.11
1296,Pterophyllum   angustum,107.723,31.356,-237,-201,103.65,40.36
1297,Pterophyllum   angustum,113.04799999999999,25.215,-237,-201,109.61,34.25
1298,Pterophyllum   angustum,115.399,25.843,-237,-201,112.19,34.87
1299,Pterophyllum   angustum,101.382,27.037,-237,-201,96.76,35.89
1300,Pterophyllum   angustum,102.91,29.888,-237,-201,98.32,38.79
1301,Pterophyllum   angustum,113.716,27.973,-237,-201,110.35,37.01
1302,Cycadocarpidium    angustum ,114.869,30.283,-237,-201,111.65,39.31
1303,Otozamites?   anlungensis,105.45200000000001,25.382,-237,-201,101.29,34.35
1304,Cf. Ctenis   anomozamioides,97.895,31.159,-237,-201,78.36,33.1
1305,Ctenis   anomozamioides,105.84,32.438,-237,-201,101.5,41.41
1306,Ctenis   anomozamioides,105.855,32.493,-237,-201,101.52,41.46
1307,Ctenis   anomozamioides,117.56200000000001,25.403,-237,-201,114.55,34.41
1308,Ctenopteris   anomozamioides,101.71700000000001,26.586,-237,-201,97.15,35.45
1309,Cycadolepophyllum   anomozamioides,104.885,28.38,-237,-201,100.57,37.33
1310,Ctenis   anthrophioides,115.84700000000001,27.944,-237,-201,112.71,36.97
1311,Baiera    asadai,100.85,27.285,-237,-201,82.77,30.35
1312,Dictyozamites   asseretoi,113.59899999999999,24.686,-237,-201,110.21,33.72
1313,Pterophyllum   astartense,105.345,26.089,-237,-201,101.15,35.05
1314,Pterophyllum   astartense,107.486,31.126,-237,-201,103.39,40.13
1315,Pterophyllum   astartense,116.557,25.274,-237,-201,113.45,34.29
1316,Pterophyllum   astartense,97.01799999999999,31.227,-237,-201,77.49,32.9
1317,Pterophyllum   astartense,100.26799999999999,29.999,-237,-201,81.12,32.72
1318,Cf. Doratophyllum   astartensis,113.499,27.614,-237,-201,110.11,36.65
